event; timestamp (ISO); user_id; sentence_number; time (ms); trail_name
word; 2019-06-05T16:12:19; 4; 3; 773; NT
key; 2019-06-05T16:12:19; 4; 3; 0; NT
key; 2019-06-05T16:12:20; 4; 3; 0; NT
key; 2019-06-05T16:12:20; 4; 3; 0; NT
word; 2019-06-05T16:12:20; 4; 3; 466; NT
key; 2019-06-05T16:12:20; 4; 3; 0; NT
key; 2019-06-05T16:12:20; 4; 3; 0; NT
key; 2019-06-05T16:12:20; 4; 3; 0; NT
key; 2019-06-05T16:12:21; 4; 3; 0; NT
key; 2019-06-05T16:12:21; 4; 3; 0; NT
key; 2019-06-05T16:12:21; 4; 3; 0; NT
key; 2019-06-05T16:12:21; 4; 3; 0; NT
key; 2019-06-05T16:12:22; 4; 3; 0; NT
key; 2019-06-05T16:12:22; 4; 3; 0; NT
sentence; 2019-06-05T16:12:23; 4; 3; 7687; NT
key; 2019-06-05T16:12:23; 4; 2; 0; IT
key; 2019-06-05T16:12:23; 4; 2; 0; IT
key; 2019-06-05T16:12:24; 4; 2; 0; IT
key; 2019-06-05T16:12:24; 4; 2; 0; IT
key; 2019-06-05T16:12:24; 4; 2; 0; IT
key; 2019-06-05T16:12:24; 4; 2; 0; IT
word; 2019-06-05T16:12:24; 4; 2; 831; IT
key; 2019-06-05T16:12:24; 4; 2; 0; IT
key; 2019-06-05T16:12:24; 4; 2; 0; IT
key; 2019-06-05T16:12:25; 4; 2; 0; IT
word; 2019-06-05T16:12:25; 4; 2; 410; IT
key; 2019-06-05T16:12:25; 4; 2; 0; IT
key; 2019-06-05T16:12:25; 4; 2; 0; IT
key; 2019-06-05T16:12:25; 4; 2; 0; IT
key; 2019-06-05T16:12:26; 4; 2; 0; IT
key; 2019-06-05T16:12:26; 4; 2; 0; IT
word; 2019-06-05T16:12:26; 4; 2; 1636; IT
key; 2019-06-05T16:12:27; 4; 2; 0; IT
key; 2019-06-05T16:12:27; 4; 2; 0; IT
key; 2019-06-05T16:12:27; 4; 2; 0; IT
word; 2019-06-05T16:12:28; 4; 2; 1492; IT
key; 2019-06-05T16:12:28; 4; 2; 0; IT
key; 2019-06-05T16:12:29; 4; 2; 0; IT
word; 2019-06-05T16:12:29; 4; 2; 1429; IT
key; 2019-06-05T16:12:30; 4; 2; 0; IT
key; 2019-06-05T16:12:30; 4; 2; 0; IT
key; 2019-06-05T16:12:30; 4; 2; 0; IT
key; 2019-06-05T16:12:31; 4; 2; 0; IT
sentence; 2019-06-05T16:12:31; 4; 2; 7922; IT
key; 2019-06-05T16:12:31; 4; 1; 0; NT
key; 2019-06-05T16:12:32; 4; 1; 0; NT
key; 2019-06-05T16:12:33; 4; 1; 0; NT
key; 2019-06-05T16:12:33; 4; 1; 0; NT
key; 2019-06-05T16:12:33; 4; 1; 0; NT
key; 2019-06-05T16:12:34; 4; 1; 0; NT
word; 2019-06-05T16:12:34; 4; 1; 565; NT
key; 2019-06-05T16:12:34; 4; 1; 0; NT
key; 2019-06-05T16:12:34; 4; 1; 0; NT
key; 2019-06-05T16:12:34; 4; 1; 0; NT
key; 2019-06-05T16:12:34; 4; 1; 0; NT
word; 2019-06-05T16:12:34; 4; 1; 672; NT
key; 2019-06-05T16:12:35; 4; 1; 0; NT
key; 2019-06-05T16:12:35; 4; 1; 0; NT
word; 2019-06-05T16:12:35; 4; 1; 494; NT
key; 2019-06-05T16:12:35; 4; 1; 0; NT
key; 2019-06-05T16:12:35; 4; 1; 0; NT
key; 2019-06-05T16:12:35; 4; 1; 0; NT
word; 2019-06-05T16:12:35; 4; 1; 418; NT
key; 2019-06-05T16:12:35; 4; 1; 0; NT
key; 2019-06-05T16:12:35; 4; 1; 0; NT
key; 2019-06-05T16:12:36; 4; 1; 0; NT
key; 2019-06-05T16:12:36; 4; 1; 0; NT
key; 2019-06-05T16:12:36; 4; 1; 0; NT
key; 2019-06-05T16:12:36; 4; 1; 0; NT
sentence; 2019-06-05T16:12:36; 4; 1; 3265; NT
test; 2019-06-05T16:12:36; finished; finished; 76982; finished
